Data.File	Name	Acq..Date.Time	Pos.	Type	Vol.	Level	FWHM	Area	RT	SN_ratio	Calculated_Concentration	Compound	Time	SD	Mean	Upper	Lower	Warning	Deviation
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.06	1107	2.172	19.02	3.9081	Aspartic acid	83	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0444555444555444
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.078	1193	2.177	14.66	4.2129	Aspartic acid	90	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.125596625596625
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.076	1052	2.172	51.96	3.7113	Aspartic acid	98	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.00743700743700754
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.076	992	2.177	52.78	3.4988	Aspartic acid	108	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0640470640470641
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.067	1088	2.172	89.17	3.8402	Aspartic acid	115	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0265290265290264
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.077	1029	2.172	10.62	3.6288	Aspartic acid	122	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0291375291375292
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.074	1017	2.172	45.45	3.5886	Aspartic acid	130	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0404595404595406
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.04	61000	2.307	190.02	7.1339	Histidine	2	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.00310124915162661
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.038	61394	2.301	926.69	7.1851	Histidine	12	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.00333773622270551
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.039	62091	2.301	262.98	7.2758	Histidine	19	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0147285301463336
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.04	59900	2.301	1032.97	6.9911	Histidine	26	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0210781118718432
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.04	62471	2.307	1493.97	7.3254	Histidine	34	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0209387190860448
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.04	59718	2.307	1297.06	6.9674	Histidine	44	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0240524655219154
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.041	58237	2.307	603.04	6.7756	Histidine	51	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.048255859784316
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.041	58746	2.307	2272.49	6.8415	Histidine	58	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0399374751255977
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.041	60312	2.307	427.07	7.0445	Histidine	66	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0143449596529984
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.039	60125	2.301	457.81	7.0203	Histidine	76	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0174010263154352
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.04	64610	2.301	272.88	7.6046	Histidine	83	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0558955457756296
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.041	63984	2.301	772.8	7.5229	Histidine	90	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0456650766275791
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.041	62868	2.301	984.6	7.3771	Histidine	98	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0274267322677957
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.041	60993	2.301	8	7.133	Histidine	108	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.00321564736893708
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.041	61346	2.301	623.98	7.1788	Histidine	115	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.00255329130400515
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.041	62074	2.301	427.17	7.2736	Histidine	122	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0144507059042939
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.042	60357	2.301	8	7.0504	Histidine	130	1710.57053820545	61189.7647058823	76487.2058823529	45892.3235294118	No	0.0136095425417168
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.051	255710	2.327	192.51	270.9763	Arginine	2	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.00401182529967433
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.051	251546	2.327	177.59	262.6832	Arginine	12	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.012337575351641
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.051	254589	2.327	4260.19	268.7323	Arginine	19	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.000389634385754223
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.051	255286	2.327	3081.9	270.1258	Arginine	26	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.00234704482989582
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.05	258476	2.327	6577.88	276.5524	Arginine	34	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.0148721620435596
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.051	250923	2.327	3135.23	261.4525	Arginine	44	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.0147837032588863
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.051	256175	2.327	276.35	271.9099	Arginine	51	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.00583758689978519
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.051	255575	2.327	4132.59	270.7063	Arginine	58	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.0034817654802873
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.051	259071	2.327	2273.47	277.7584	Arginine	66	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.017208351617895
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.051	251965	2.327	5543.49	263.5116	Arginine	76	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.010692426727025
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.051	254945	2.327	276.39	269.4443	Arginine	83	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.00100815298981452
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.05	251334	2.327	18725.34	262.2639	Arginine	90	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.0131699655865303
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.05	254165	2.327	7068.98	267.8846	Arginine	98	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.00205441485553273
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.051	255280	2.327	13980.5	270.115	Arginine	108	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.00232348661570084
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.051	254245	2.327	2597.75	268.0451	Arginine	115	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.00174030533293301
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.051	253941	2.327	7772.24	267.438	Arginine	122	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.00293392151881194
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.052	256474	2.327	17489.66	272.5121	Arginine	130	2309.15283517061	254688.235294118	318360.294117647	191016.176470588	No	0.00701157124050164
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.051	21427	2.327	13704.46	0	Arginine 13C6	2	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.00735342920353976
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.051	21275	2.327	70.86	0	Arginine 13C6	12	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.000207411504424718
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.051	21358	2.327	102.49	0	Arginine 13C6	19	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.00410951327433622
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.051	21350	2.327	7177.35	0	Arginine 13C6	26	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.00373340707964596
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.05	21543	2.327	7366.8	0	Arginine 13C6	34	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0128069690265486
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.052	21739	2.327	10315.47	0	Arginine 13C6	44	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0220215707964601
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.051	21040	2.327	40993.31	0	Arginine 13C6	51	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0108407079646018
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.052	21510	2.327	2934.97	0	Arginine 13C6	58	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0112555309734513
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.051	21847	2.327	107.3	0	Arginine 13C6	66	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0270990044247787
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.051	21473	2.327	7136.71	0	Arginine 13C6	76	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.00951603982300879
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.05	21055	2.327	14554.12	0	Arginine 13C6	83	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0101355088495576
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.051	20682	2.327	6611.53	0	Arginine 13C6	90	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0276714601769912
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.051	20868	2.327	23479.3	0	Arginine 13C6	98	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0189269911504425
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.051	20564	2.327	22331.73	0	Arginine 13C6	108	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0332190265486726
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.052	21628	2.327	14535.84	0	Arginine 13C6	115	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0168030973451327
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.051	21486	2.327	84.88	0	Arginine 13C6	122	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0101272123893805
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.052	20755	2.327	19891.11	0	Arginine 13C6	130	379.966620050948	21270.5882352941	26588.2352941177	15952.9411764706	No	0.0242394911504425
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.036	34994	2.36	14211.49	0	Lysine 13C6	2	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.0222456704353644
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.036	36048	2.36	98283.49	0	Lysine 13C6	12	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.0072037512758183
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.037	36472	2.36	8894.43	0	Lysine 13C6	19	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.0190505774670341
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.037	36235	2.36	7886.61	0	Lysine 13C6	26	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.0124286486761894
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.037	36372	2.36	9531.89	0	Lysine 13C6	34	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.016256514686087
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.037	36018	2.36	3532.67	0	Lysine 13C6	44	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.00636553244153416
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.037	35867	2.36	4862.55	0	Lysine 13C6	51	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.00214649764230401
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.036	35791	2.36	12618.65	0	Lysine 13C6	58	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	2.30099287841987e-05
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.037	36221	2.36	23302.76	0	Lysine 13C6	66	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.0120374798868568
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.037	35812	2.36	141.51	0	Lysine 13C6	76	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.000609763112783094
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.037	35574	2.36	7088.71	0	Lysine 13C6	83	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.00604010630587105
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.037	35865	2.36	16455.23	0	Lysine 13C6	90	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.00209061638668507
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.037	35555	2.36	12589.97	0	Lysine 13C6	98	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.00657097823425101
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.037	35160	2.36	273.63	0	Lysine 13C6	108	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.0176075262189921
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.037	35381	2.36	186.02	0	Lysine 13C6	115	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.011432647473099
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.037	36029	2.36	215.18	0	Lysine 13C6	122	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.00667287934743835
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.037	35039	2.36	14060.06	0	Lysine 13C6	130	449.931971982171	35790.1764705882	44737.7205882353	26842.6323529412	No	0.0209883421839382
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.036	89729	2.355	360.02	29.3521	Lysine	2	1966.84455410182	90554	113192.5	67915.5	No	0.00911058594871568
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.036	88540	2.355	361.03	28.7528	Lysine	12	1966.84455410182	90554	113192.5	67915.5	No	0.0222408728493496
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.036	90711	2.355	330.84	29.85	Lysine	19	1966.84455410182	90554	113192.5	67915.5	No	0.0017337721138768
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.036	90553	2.355	343.62	29.7697	Lysine	26	1966.84455410182	90554	113192.5	67915.5	No	1.10431344832917e-05
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.036	91746	2.355	319.97	30.378	Lysine	34	1966.84455410182	90554	113192.5	67915.5	No	0.0131634163040838
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.037	88245	2.361	395.68	28.6053	Lysine	44	1966.84455410182	90554	113192.5	67915.5	No	0.0254985975219206
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.037	88354	2.361	179.18	28.6598	Lysine	51	1966.84455410182	90554	113192.5	67915.5	No	0.0242948958632418
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.037	87859	2.361	304.23	28.4118	Lysine	58	1966.84455410182	90554	113192.5	67915.5	No	0.0297612474324712
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.037	89176	2.361	212.46	29.0727	Lysine	66	1966.84455410182	90554	113192.5	67915.5	No	0.015217439317976
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.037	89476	2.355	306.09	29.224	Lysine	76	1966.84455410182	90554	113192.5	67915.5	No	0.0119044989729885
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.037	93378	2.361	168.56	31.217	Lysine	83	1966.84455410182	90554	113192.5	67915.5	No	0.0311858117808159
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.037	94646	2.361	181.22	31.8744	Lysine	90	1966.84455410182	90554	113192.5	67915.5	No	0.0451885063056298
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.037	92550	2.361	228.5	30.7904	Lysine	98	1966.84455410182	90554	113192.5	67915.5	No	0.0220420964286503
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.037	90348	2.361	331.8	29.6656	Lysine	108	1966.84455410182	90554	113192.5	67915.5	No	0.0022748857035581
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.037	91693	2.361	1132.04	30.351	Lysine	115	1966.84455410182	90554	113192.5	67915.5	No	0.0125781301764693
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.037	92677	2.361	272.5	30.8555	Lysine	122	1966.84455410182	90554	113192.5	67915.5	No	0.0234445745080284
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.037	89737	2.355	157.03	29.3561	Lysine	130	1966.84455410182	90554	113192.5	67915.5	No	0.00902224087284935
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.066	58395	2.324	42.61	13.9071	Proline	2	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.00579070342725119
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.068	58536	2.324	778.23	13.9408	Proline	12	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.00339009531325585
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.066	60158	2.324	540.08	14.3297	Proline	19	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.024225410792421
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.072	58746	2.324	207.05	13.9911	Proline	26	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.00018527847354571
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.062	58816	2.324	57.23	14.008	Proline	34	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.0013770697358129
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.071	58499	2.324	211.08	13.932	Proline	44	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.00402004212331137
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.066	58844	2.324	55.59	14.0146	Proline	51	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.00185378624071977
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.067	59594	2.324	113.48	14.1944	Proline	58	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.0146229783364396
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.071	57620	2.324	82.27	13.7212	Proline	66	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.018985535259495
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.064	58277	2.324	54.2	13.8786	Proline	76	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.00779972298364445
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.071	59517	2.324	412.88	14.1759	Proline	83	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.0133120079479457
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.069	59266	2.324	168.98	14.1157	Proline	90	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.00903858499324482
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.063	56117	2.324	112.51	13.3609	Proline	98	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.0445749962193177
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.067	58417	2.324	52.52	13.9122	Proline	108	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.00541614045911007
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.07	59597	2.324	154.62	14.195	Proline	115	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.0146740551048225
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.066	60314	2.324	85.08	14.367	Proline	122	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.0268814027483307
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.068	57784	2.324	42.14	13.7605	Proline	130	1013.48648747485	58735.1176470588	73418.8970588235	44051.3382352941	No	0.0161933385878976
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.04	6082	2.383	342.14	1.7707	Ornithine	2	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.0181785953440738
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.04	5732	2.383	79.31	1.667	Ornithine	12	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.0404143853153188
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.04	5970	2.383	740.19	1.7377	Ornithine	19	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.000571158466931832
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.04	5930	2.383	260.42	1.7256	Ornithine	26	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.00726749911371956
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.04	6025	2.383	567.72	1.7539	Ornithine	34	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.00863630992240129
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.039	5829	2.383	674.28	1.696	Ornithine	44	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.0241757592468586
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.04	6005	2.383	182.45	1.7479	Ornithine	51	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.00528813959900743
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.04	5906	2.383	623.67	1.7185	Ornithine	58	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.0112853035017922
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.041	5957	2.383	602.16	1.7336	Ornithine	66	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.00274746917713784
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.04	5886	2.383	650.24	1.7126	Ornithine	76	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.0146334738251861
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.04	6034	2.383	45.71	1.7566	Ornithine	83	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.0101429865679285
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.041	6083	2.383	453.98	1.7712	Ornithine	90	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.0183460038602435
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.039	5983	2.383	739.7	1.7416	Ornithine	98	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.00160515224327418
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.04	5911	2.383	305.74	1.72	Ornithine	108	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.0104482609209437
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.041	6175	2.383	1265.61	1.7983	Ornithine	115	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.0337475873478553
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.041	5940	2.383	716.13	1.7286	Ornithine	122	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.00559341395202263
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.04	6100	2.383	50.78	1.776	Ornithine	130	107.929988200412	5973.41176470588	7466.76470588235	4480.05882352941	No	0.0211919486351283
