Name	Compound	Data.File	Acq..Date.Time	Pos.	Type	Vol.	Level	FWHM	Area	RT	SN_ratio	Calculated_Concentration	Time	Concentration_volumn_adjust	LOD	Area_mean	Max_Area	Within_detection	Factor	Calculated_concentration_reNorm	Factor_pqn	Calculated_concentration_reNorm_pqn
Blasche-S3_P3-A12	Tryptophan	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.051	60606	1.287	678.61	5.7305	128	28.6525	0.16	1417.33333333333	831942	Yes	0.987389240324955	29.0184446313901	0.958763390099383	29.8848498971472
Blasche-S3_P3-A12	Ornithine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.04	6875	2.383	650.35	2.0057	128	10.0285	0.16	361	134187.333333333	Yes	0.987389240324955	10.1565822174643	0.958763390099383	10.4598278402771
Blasche-S3_P3-A12	Isoleucine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.058	331903	1.289	530.97	20.6889	128	103.4445	0.16	3871.66666666667	1031824.33333333	Yes	0.987389240324955	104.765674746421	0.958763390099383	107.893669145291
Blasche-S3_P3-A12	Agmatine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.038	4288	2.115	39.91	0.0153	128	0.0765	0.16	49151.3333333333	1493261.33333333	Lower	0.987389240324955	0.0774770443870985	0.958763390099383	0.0797902806781872
Blasche-S3_P3-A12	Glutamic acid	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.035	22993	2.025	260.27	28.2665	128	141.3325	0.16	284.333333333333	80132	Yes	0.987389240324955	143.137573540387	0.958763390099383	147.411239790195
Blasche-S3_P3-A12	Glutamine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.038	161	2.015	8.42	0.2273	128	1.1365	0.16	152.666666666667	116342.333333333	Yes	0.987389240324955	1.15101517576389	0.958763390099383	1.18538109791843
Blasche-S3_P3-A12	Threonine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.04	21265	1.881	1867.87	11.4374	128	57.187	0.16	324	167510	Yes	0.987389240324955	57.9173821877778	0.958763390099383	59.646624590111
Blasche-S3_P3-A12	Methionine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.048	13024	1.43	1532.53	10.1742	128	50.871	0.16	354.333333333333	55165.6666666667	Yes	0.987389240324955	51.5207153596874	0.958763390099383	53.058972135687
Blasche-S3_P3-A12	Citrulline	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.037	659	2.087	7.5	0.3853	128	1.9265	0.16	313.666666666667	398619.333333333	Yes	0.987389240324955	1.95110491518621	0.958763390099383	2.00935915982389
Blasche-S3_P3-A12	Histidine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.041	35948	2.301	305.45	3.9635	128	19.8175	0.8	3225	427967.333333333	Yes	0.987389240324955	20.0706055835467	0.958763390099383	20.6698547364702
Blasche-S3_P3-A12	Nicotinic Acid	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.039	4020	0.419	137.45	0.0637	128	0.3185	0.16	9843	1128558	Lower	0.987389240324955	0.322567825324064	0.958763390099383	0.332198750274544
Blasche-S3_P3-A12	Aspartic acid	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.077	6334	2.172	432.87	22.5979	128	112.9895	0.16	58	27590.3333333333	Yes	0.987389240324955	114.432581787922	0.958763390099383	117.849201551477
Blasche-S3_P3-A12	Homoserine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.033	302	1.908	3.73	0.7592	128	3.796	0.16	74.3333333333333	35731	Yes	0.987389240324955	3.84448183651537	0.958763390099383	3.95926673796599
Blasche-S3_P3-A12	Leucine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.056	654528	1.194	18188.62	56.8468	128	284.234	0.16	4180.66666666667	1064541.66666667	Yes	0.987389240324955	287.864186069576	0.958763390099383	296.458962591946
Blasche-S3_P3-A12	AABA	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.04	4833	1.662	211.74	1.0725	128	5.3625	0.16	833	442076.333333333	Yes	0.987389240324955	5.4309888957623	0.958763390099383	5.59314222401018
Blasche-S3_P3-A12	Dopamine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.048	325	0.907	6.02	0.0058	128	0.029	0.16	9271.66666666667	3151562.33333333	Lower	0.987389240324955	0.0293703828395537	0.958763390099383	0.0302472959433651
Blasche-S3_P3-A12	Proline	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.081	45023	2.324	146.09	10.7017	128	53.5085	0.8	2227	186747.333333333	Yes	0.987389240324955	54.1919010403537	0.958763390099383	55.8099115512258
Blasche-S3_P3-A12	Glycine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.038	1566	1.919	95.44	57.7496	128	288.748	0.16	24.3333333333333	2570.66666666667	Yes	0.987389240324955	292.435838074326	0.958763390099383	301.167110657061
Blasche-S3_P3-A12	Asparagine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.037	3400	2.052	148.98	11.5149	128	57.5745	0.16	27.3333333333333	29612	Yes	0.987389240324955	58.3098312688236	0.958763390099383	60.0507910445266
Blasche-S3_P3-A12	Arginine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.056	193478	2.327	3941.36	159.8149	128	799.0745	0.16	2433	150733	Upper	0.987389240324955	809.280137321549	0.958763390099383	833.442858010223
Blasche-S3_P3-A12	Tyrosine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.04	4198	1.597	32.26	1.2026	128	6.013	0.064	258	151604	Yes	0.987389240324955	6.08979696600815	0.958763390099383	6.271620362326
Blasche-S3_P3-A12	Valine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.043	228491	1.505	381.69	47.2762	128	236.381	0.16	2533.33333333333	417411	Yes	0.987389240324955	239.400016068846	0.958763390099383	246.547795254779
Blasche-S3_P3-A12	Cadaverine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.039	63168	2.148	259.7	0.8256	128	4.128	0.16	17316	1409136	Yes	0.987389240324955	4.18072208143716	0.958763390099383	4.30554612600728
Blasche-S3_P3-A12	Pyridoxal	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.075	546	0.428	16.23	0.0012	128	0.006	0.16	63937	3253749.33333333	Lower	0.987389240324955	0.00607663093232145	0.958763390099383	0.00625806122966174
Blasche-S3_P3-A12	Lysine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.036	162467	2.361	7875.85	73.4699	128	367.3495	0.16	1370	198000	Yes	0.987389240324955	372.04122244547	0.958763390099383	383.149277280937
Blasche-S3_P3-A12	Alanine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.038	101549	1.804	241.49	95.9391	128	479.6955	0.16	951	105926	Yes	0.987389240324955	485.822085565901	0.958763390099383	500.327301765534
Blasche-S3_P3-A12	GABA	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.038	1342	2.153	27.3	0.6754	128	3.377	0.16	465.333333333333	29886.6666666667	Yes	0.987389240324955	3.42013044307492	0.958763390099383	3.52224546209461
Blasche-S3_P3-A12	Phenylalanine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.056	163002	1.209	3606.7	20.623	128	103.115	0.16	1648.33333333333	642319.333333333	Yes	0.987389240324955	104.431966431054	0.958763390099383	107.549997282762
Blasche-S3_P3-A12	Pyridoxine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.055	1541	0.539	205.67	0.0024	128	0.012	0.16	103557.666666667	5421523.66666667	Lower	0.987389240324955	0.0121532618646429	0.958763390099383	0.0125161224593235
Blasche-S3_P3-A12	Kynurenine	Blasche-S3_P3-A12.d	11/8/23 0:38	P3-A12	Sample	0.2	0	0.047	463	1.312	48.52	0.058	128	0.29	0.16	1008.33333333333	716755.333333333	Lower	0.987389240324955	0.293703828395537	0.958763390099383	0.302472959433651
Blasche-S3_P3-A2	Ornithine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.039	6671	2.383	65.02	1.9454	45	9.727	0.16	361	134187.333333333	Yes	0.992570443235206	9.79980823154032	0.909340664775447	10.6967612653746
Blasche-S3_P3-A2	Nicotinic Acid	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.039	3987	0.419	120.09	0.0631	45	0.3155	0.16	9843	1128558	Lower	0.992570443235206	0.317861570581985	0.909340664775447	0.346954680705838
Blasche-S3_P3-A2	Threonine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.04	19719	1.881	997.34	10.5915	45	52.9575	0.16	324	167510	Yes	0.992570443235206	53.35389579745	0.909340664775447	58.2372504072248
Blasche-S3_P3-A2	Arginine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.056	188999	2.327	4802.3	152.883	45	764.415	0.16	2433	150733	Upper	0.992570443235206	770.136774885668	0.909340664775447	840.625553888283
Blasche-S3_P3-A2	Agmatine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.036	3755	2.115	127.29	0.0132	45	0.066	0.16	49151.3333333333	1493261.33333333	Lower	0.992570443235206	0.0664940211043139	0.909340664775447	0.0725800599891769
Blasche-S3_P3-A2	Asparagine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.037	3197	2.052	175.95	10.9141	45	54.5705	0.16	27.3333333333333	29612	Yes	0.992570443235206	54.9789693738328	0.909340664775447	60.0110630854451
Blasche-S3_P3-A2	Valine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.041	218052	1.505	337.92	44.5873	45	222.9365	0.16	2533.33333333333	417411	Yes	0.992570443235206	224.605217210938	0.909340664775447	245.162796117835
Blasche-S3_P3-A2	Pyridoxal	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.051	522	0.423	49.24	0.0011	45	0.0055	0.16	63937	3253749.33333333	Lower	0.992570443235206	0.00554116842535949	0.909340664775447	0.00604833833243141
Blasche-S3_P3-A2	Histidine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.04	33784	2.301	476.92	3.6993	45	18.4965	0.8	3225	427967.333333333	Yes	0.992570443235206	18.634949414484	0.909340664775447	20.3405618119668
Blasche-S3_P3-A2	Aspartic acid	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.078	6266	2.172	425.87	22.353	45	111.765	0.16	58	27590.3333333333	Yes	0.992570443235206	112.601579829146	0.909340664775447	122.907733404399
Blasche-S3_P3-A2	Tyrosine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.041	3968	1.597	25.66	1.138	45	5.69	0.064	258	151604	Yes	0.992570443235206	5.73259060732646	0.909340664775447	6.25728092936995
Blasche-S3_P3-A2	AABA	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.039	4435	1.662	30.05	0.9837	45	4.9185	0.16	833	442076.333333333	Yes	0.992570443235206	4.95531580002376	0.909340664775447	5.40886401601162
Blasche-S3_P3-A2	GABA	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.039	1477	2.153	19.56	0.7575	45	3.7875	0.16	465.333333333333	29886.6666666667	Yes	0.992570443235206	3.8158500747362	0.909340664775447	4.16510571528799
Blasche-S3_P3-A2	Methionine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.048	12377	1.425	862.91	9.5889	45	47.9445	0.16	354.333333333333	55165.6666666667	Yes	0.992570443235206	48.3033726490269	0.909340664775447	52.7244649416832
Blasche-S3_P3-A2	Isoleucine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.052	325086	1.289	275.8	20.1016	45	100.508	0.16	3871.66666666667	1031824.33333333	Yes	0.992570443235206	101.260319290188	0.909340664775447	110.52843438473
Blasche-S3_P3-A2	Glutamic acid	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.034	22826	2.02	3061.02	28.0596	45	140.298	0.16	284.333333333333	80132	Yes	0.992570443235206	141.348154134743	0.909340664775447	154.285412975175
Blasche-S3_P3-A2	Leucine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.053	626538	1.189	36651.97	54.0153	45	270.0765	0.16	4180.66666666667	1064541.66666667	Yes	0.992570443235206	272.09806804211	0.909340664775447	297.002554116166
Blasche-S3_P3-A2	Proline	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.082	44552	2.324	171.32	10.5888	45	52.944	0.8	2227	186747.333333333	Yes	0.992570443235206	53.3402947476787	0.909340664775447	58.2224044858634
Blasche-S3_P3-A2	Lysine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.036	158850	2.361	2817.96	70.958	45	354.79	0.16	1370	198000	Yes	0.992570443235206	357.445662842417	0.909340664775447	390.161810356971
Blasche-S3_P3-A2	Pyridoxine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.057	1371	0.533	75.33	0.0021	45	0.0105	0.16	103557.666666667	5421523.66666667	Lower	0.992570443235206	0.0105785942665954	0.909340664775447	0.0115468277255509
Blasche-S3_P3-A2	Citrulline	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.034	566	2.087	110.55	0.3275	45	1.6375	0.16	313.666666666667	398619.333333333	Yes	0.992570443235206	1.64975696300476	0.909340664775447	1.80075527624662
Blasche-S3_P3-A2	Tryptophan	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.049	57617	1.281	4616.09	5.4473	45	27.2365	0.16	1417.33333333333	831942	Yes	0.992570443235206	27.4403697849643	0.909340664775447	29.9519212711397
Blasche-S3_P3-A2	Dopamine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.044	128	0.901	1.43	0.0017	45	0.0085	0.16	9271.66666666667	3151562.33333333	Lower	0.992570443235206	0.00856362393010103	0.909340664775447	0.00934743196830309
Blasche-S3_P3-A2	Phenylalanine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.054	155203	1.203	2661.55	19.4909	45	97.4545	0.16	1648.33333333333	642319.333333333	Yes	0.992570443235206	98.1839633289448	0.909340664775447	107.170506912352
Blasche-S3_P3-A2	Homoserine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.037	239	1.913	6.72	0.5982	45	2.991	0.16	74.3333333333333	35731	Yes	0.992570443235206	3.01338813822732	0.909340664775447	3.28919635496406
Blasche-S3_P3-A2	Glycine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.038	1617	1.914	276.85	59.8685	45	299.3425	0.16	24.3333333333333	2570.66666666667	Yes	0.992570443235206	301.583128976032	0.909340664775447	329.186312231973
Blasche-S3_P3-A2	Serine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.036	13415	2.022	902.45	20.813	45	104.065	0.16	149.333333333333	56241.6666666667	Yes	0.992570443235206	104.843944033643	0.909340664775447	114.440059738995
Blasche-S3_P3-A2	Cadaverine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.039	60050	2.153	390.72	0.7779	45	3.8895	0.16	17316	1409136	Yes	0.992570443235206	3.91861356189741	0.909340664775447	4.27727489890763
Blasche-S3_P3-A2	Glutamine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.035	229	2.015	11.35	0.3025	45	1.5125	0.16	152.666666666667	116342.333333333	Yes	0.992570443235206	1.52382131697386	0.909340664775447	1.66329304141864
Blasche-S3_P3-A2	Pyridoxamine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.062	927	1.822	8.16	0.0019	45	0.0095	0.16	59651.6666666667	5190994	Lower	0.992570443235206	0.00957110909834821	0.909340664775447	0.010447129846927
Blasche-S3_P3-A2	Alanine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.037	96162	1.804	821.39	89.6429	45	448.2145	0.16	951	105926	Yes	0.992570443235206	451.569460943326	0.909340664775447	492.900534818469
Blasche-S3_P3-A2	Kynurenine	Blasche-S3_P3-A2.d	11/7/23 19:05	P3-A2	Sample	0.2	0	0.043	382	1.312	111.35	0.0465	45	0.2325	0.16	1008.33333333333	716755.333333333	Lower	0.992570443235206	0.234240301617469	0.909340664775447	0.255679756780055
Blasche-S3_P3-A3	Tyrosine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.041	4412	1.597	420.96	1.2628	56	6.314	0.064	258	151604	Yes	1.02688269516126	6.14870620544296	1.04903977603286	6.01883755435621
Blasche-S3_P3-A3	Glycine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.038	1751	1.914	18.71	65.5001	56	327.5005	0.16	24.3333333333333	2570.66666666667	Yes	1.02688269516126	318.926885751611	1.04903977603286	312.190736216414
Blasche-S3_P3-A3	Valine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.041	242327	1.505	325.39	50.8885	56	254.4425	0.16	2533.33333333333	417411	Yes	1.02688269516126	247.781466372889	1.04903977603286	242.548000383953
Blasche-S3_P3-A3	Pyridoxamine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.063	886	1.822	27.67	0.0019	56	0.0095	0.16	59651.6666666667	5190994	Lower	1.02688269516126	0.00925130011905418	1.04903977603286	0.00905590065986443
Blasche-S3_P3-A3	Pyridoxal	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.045	404	0.423	26.77	8e-04	56	0.004	0.16	63937	3253749.33333333	Lower	1.02688269516126	0.00389528426065439	1.04903977603286	0.00381301080415344
Blasche-S3_P3-A3	Cadaverine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.038	64327	2.148	122.73	0.8434	56	4.217	0.16	17316	1409136	Yes	1.02688269516126	4.10660343179489	1.04903977603286	4.01986664027877
Blasche-S3_P3-A3	Threonine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.04	22806	1.881	118.55	12.2816	56	61.408	0.16	324	167510	Yes	1.02688269516126	59.8004039695662	1.04903977603286	58.5373418653637
Blasche-S3_P3-A3	Tryptophan	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.049	65120	1.281	206.11	6.1584	56	30.792	0.16	1417.33333333333	831942	Yes	1.02688269516126	29.9858982385175	1.04903977603286	29.3525571703732
Blasche-S3_P3-A3	Proline	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.082	46960	2.324	69.62	11.1661	56	55.8305	0.8	2227	186747.333333333	Yes	1.02688269516126	54.3689169786163	1.04903977603286	53.2205749253222
Blasche-S3_P3-A3	Ornithine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.04	7234	2.383	8	2.1121	56	10.5605	0.16	361	134187.333333333	Yes	1.02688269516126	10.2840373586602	1.04903977603286	10.0668251493156
Blasche-S3_P3-A3	Methionine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.048	13535	1.43	121.58	10.6392	56	53.196	0.16	354.333333333333	55165.6666666667	Yes	1.02688269516126	51.8033853824428	1.04903977603286	50.7092306844366
Blasche-S3_P3-A3	Citrulline	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.036	815	2.087	63.44	0.4834	56	2.417	0.16	313.666666666667	398619.333333333	Yes	1.02688269516126	2.35372551450042	1.04903977603286	2.30401177840972
Blasche-S3_P3-A3	Kynurenine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.046	433	1.312	54.52	0.0537	56	0.2685	0.16	1008.33333333333	716755.333333333	Lower	1.02688269516126	0.261470955996426	1.04903977603286	0.2559483502288
Blasche-S3_P3-A3	Glutamine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.034	140	2.015	12.2	0.2023	56	1.0115	0.16	152.666666666667	116342.333333333	Lower	1.02688269516126	0.98502000741298	1.04903977603286	0.964215107100302
Blasche-S3_P3-A3	Glutamic acid	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.034	26084	2.02	480.3	32.1097	56	160.5485	0.16	284.333333333333	80132	Yes	1.02688269516126	156.345511280418	1.04903977603286	153.043291272657
Blasche-S3_P3-A3	Lysine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.036	175788	2.355	430.79	82.9859	56	414.9295	0.16	1370	198000	Yes	1.02688269516126	404.067087657799	1.04903977603286	395.532666615497
Blasche-S3_P3-A3	Agmatine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.036	4071	2.115	23.63	0.0144	56	0.072	0.16	49151.3333333333	1493261.33333333	Lower	1.02688269516126	0.070115116691779	1.04903977603286	0.068634194474762
Blasche-S3_P3-A3	Leucine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.055	682197	1.194	21286.54	59.6659	56	298.3295	0.16	4180.66666666667	1064541.66666667	Yes	1.02688269516126	290.519551459724	1.04903977603286	284.383401674424
Blasche-S3_P3-A3	Homoserine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.034	320	1.908	11.09	0.8065	56	4.0325	0.16	74.3333333333333	35731	Yes	1.02688269516126	3.92693344527221	1.04903977603286	3.84399151693719
Blasche-S3_P3-A3	Arginine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.056	203357	2.327	715.16	175.6176	56	878.088	0.16	2433	150733	Upper	1.02688269516126	855.100591467373	1.04903977603286	837.039757749372
Blasche-S3_P3-A3	Asparagine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.036	3557	2.052	42.19	11.9744	56	59.872	0.16	27.3333333333333	29612	Yes	1.02688269516126	58.3046148134749	1.04903977603286	57.0731457165687
Blasche-S3_P3-A3	Histidine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.04	36358	2.301	67.87	4.0139	56	20.0695	0.8	3225	427967.333333333	Yes	1.02688269516126	19.5441018673008	1.04903977603286	19.1313050834894
Blasche-S3_P3-A3	Alanine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.037	107255	1.804	157.27	102.6996	56	513.498	0.16	951	105926	Upper	1.02688269516126	500.055169319377	1.04903977603286	489.493355477796
Blasche-S3_P3-A3	GABA	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.038	1702	2.147	16.7	0.8975	56	4.4875	0.16	465.333333333333	29886.6666666667	Yes	1.02688269516126	4.37002202992165	1.04903977603286	4.27772149590964
Blasche-S3_P3-A3	Nicotinic Acid	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.038	4291	0.419	39.86	0.0684	56	0.342	0.16	9843	1128558	Lower	1.02688269516126	0.33304680428595	1.04903977603286	0.326012423755119
Blasche-S3_P3-A3	AABA	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.041	5657	1.662	51.63	1.2563	56	6.2815	0.16	833	442076.333333333	Yes	1.02688269516126	6.11705702082514	1.04903977603286	5.98785684157246
Blasche-S3_P3-A3	Aspartic acid	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.076	6899	2.172	185.81	24.6281	56	123.1405	0.16	58	27590.3333333333	Yes	1.02688269516126	119.916812874778	1.04903977603286	117.384014232214
Blasche-S3_P3-A3	Phenylalanine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.054	172532	1.203	11730.16	22.0176	56	110.088	0.16	1648.33333333333	642319.333333333	Yes	1.02688269516126	107.20601342173	1.04903977603286	104.941683351911
Blasche-S3_P3-A3	Pyridoxine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.055	1404	0.539	346.45	0.0022	56	0.011	0.16	103557.666666667	5421523.66666667	Lower	1.02688269516126	0.0107120317167996	1.04903977603286	0.010485779711422
Blasche-S3_P3-A3	Isoleucine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.053	357128	1.289	234.3	22.9025	56	114.5125	0.16	3871.66666666667	1031824.33333333	Yes	1.02688269516126	111.514684724547	1.04903977603286	109.159349927655
Blasche-S3_P3-A3	Dopamine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.058	271	0.907	16.06	0.0047	56	0.0235	0.16	9271.66666666667	3151562.33333333	Lower	1.02688269516126	0.0228847950313446	1.04903977603286	0.0224014384744015
Blasche-S3_P3-A3	Serine	Blasche-S3_P3-A3.d	11/7/23 19:48	P3-A3	Sample	0.2	0	0.036	14840	2.022	904.76	23.2486	56	116.243	0.16	149.333333333333	56241.6666666667	Yes	1.02688269516126	113.199882077812	1.04903977603286	110.808953726802
Blasche-S3_P3-A4	Dopamine	Blasche-S3_P3-A4.d	11/7/23 16:45	P3-A4	Sample	0.2	0	0.049	189	0.907	2.25	0.003	11	0.015	0.16	9271.66666666667	3151562.33333333	Lower	1.00927717914989	0.0148621214368826	0.997557882260028	0.0150367214441899
Blasche-S3_P3-A4	Asparagine	Blasche-S3_P3-A4.d	11/7/23 16:45	P3-A4	Sample	0.2	0	0.036	3113	2.052	158.03	10.6639	11	53.3195	0.16	27.3333333333333	29612	Yes	1.00927717914989	52.8293922635907	0.997557882260028	53.4500312695655
Blasche-S3_P3-A4	GABA	Blasche-S3_P3-A4.d	11/7/23 16:45	P3-A4	Sample	0.2	0	0.039	1635	2.153	15.43	0.8558	11	4.279	0.16	465.333333333333	29886.6666666667	Yes	1.00927717914989	4.2396678418947	0.997557882260028	4.28947540397923
Blasche-S3_P3-A4	Homoserine	Blasche-S3_P3-A4.d	11/7/23 16:45	P3-A4	Sample	0.2	0	0.036	272	1.908	2.59	0.6826	11	3.413	0.16	74.3333333333333	35731	Yes	1.00927717914989	3.38162803093868	0.997557882260028	3.42135535260134
Blasche-S3_P3-A4	Alanine	Blasche-S3_P3-A4.d	11/7/23 16:45	P3-A4	Sample	0.2	0	0.037	100473	1.804	1486.23	94.6752	11	473.376	0.16	951	105926	Yes	1.00927717914989	469.024773153715	0.997557882260028	474.534870024322
