Compound	Level	Data.File	Name	Acq..Date.Time	Pos.	Type	Vol.	FWHM	Area	RT	SN_ratio	Calculated_Concentration	Time	Concentration	LOD	SN_bi	Mean	Upper	Lower
AABA	0	Blasche-S3_P3-A2.d	Blasche-S3_P3-A2	11/7/23 19:05	P3-A2	Sample	0.2	0.039	4435	1.662	30.05	0.9837	45	1000	0.16	Yes	1.66208270676692	1.74518684210526	1.57897857142857
AABA	0	Blasche-S3_P3-D12.d	Blasche-S3_P3-D12	11/7/23 20:08	P3-D12	Sample	0.2	0.039	6896	1.662	42.17	1.5327	61	1000	0.16	Yes	1.66208270676692	1.74518684210526	1.57897857142857
AABA	0	QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0.039	17177	1.662	310.35	3.8328	44	1000	0.16	Yes	1.66208270676692	1.74518684210526	1.57897857142857
AABA	0	h2o_blank_9.d	h2o_blank_9	11/7/23 20:24	P1-B1	Blank	0.2	0.041	81	1.668	2.09	0	65	1e-04	0.16	No	1.66208270676692	1.74518684210526	1.57897857142857
AABA	0	h2o_blank_13.d	h2o_blank_13	11/7/23 22:31	P1-B1	Blank	0.2	0.037	207	1.657	3.94	0.0453	97	1e-04	0.16	No	1.66208270676692	1.74518684210526	1.57897857142857
AABA	0	h2o_blank_17.d	h2o_blank_17	11/8/23 0:42	P1-B1	Blank	0.2	0.036	128	1.668	0.18	0.0281	129	1e-04	0.16	No	1.66208270676692	1.74518684210526	1.57897857142857
AABA	0	Blasche-S3_P3-C11.d	Blasche-S3_P3-C11	11/7/23 23:35	P3-C11	Sample	0.2	0.041	7393	1.662	121.7	1.6436	112	1000	0.16	Yes	1.66208270676692	1.74518684210526	1.57897857142857
AABA	0	Blasche-S3_P3-F1.d	Blasche-S3_P3-F1	11/7/23 23:27	P3-F1	Sample	0.2	0.039	5020	1.662	32.21	1.1141	110	1000	0.16	Yes	1.66208270676692	1.74518684210526	1.57897857142857
AABA	0	QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0.041	17700	1.662	196.22	3.9499	108	1000	0.16	Yes	1.66208270676692	1.74518684210526	1.57897857142857
AABA	0	Blasche-S3_P3-A1.d	Blasche-S3_P3-A1	11/7/23 23:31	P3-A1	Sample	0.2	0.04	5373	1.662	105.97	1.1928	111	1000	0.16	Yes	1.66208270676692	1.74518684210526	1.57897857142857
Agmatine	0	Blasche-S3_P3-F1.d	Blasche-S3_P3-F1	11/7/23 23:27	P3-F1	Sample	0.2	0.038	8530	2.115	166.29	0.0317	110	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-A1.d	Blasche-S3_P3-A1	11/7/23 23:31	P3-A1	Sample	0.2	0.037	4403	2.11	100.96	0.0157	111	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-B9.d	Blasche-S3_P3-B9	11/7/23 20:00	P3-B9	Sample	0.2	0.036	4146	2.115	75.22	0.0147	59	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-C11.d	Blasche-S3_P3-C11	11/7/23 23:35	P3-C11	Sample	0.2	0.037	7422	2.115	322.32	0.0274	112	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	h2o_blank_1.d	h2o_blank_1	11/7/23 16:05	P1-B1	Blank	0.2	0.039	120	2.12	0.59	0	1	1e-04	0.16	No	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-G6.d	Blasche-S3_P3-G6	11/7/23 20:16	P3-G6	Sample	0.2	0.036	12201	2.115	139.74	0.0459	63	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-B6.d	Blasche-S3_P3-B6	11/7/23 23:15	P3-B6	Sample	0.2	0.037	4449	2.115	34.06	0.0159	107	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-C12.d	Blasche-S3_P3-C12	11/7/23 23:39	P3-C12	Sample	0.2	0.037	7725	2.115	72	0.0286	113	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-F5.d	Blasche-S3_P3-F5	11/7/23 23:23	P3-F5	Sample	0.2	0.037	8448	2.115	89.11	0.0314	109	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-A5.d	Blasche-S3_P3-A5	11/7/23 23:55	P3-A5	Sample	0.2	0.037	4609	2.115	44.61	0.0165	117	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-F10.d	Blasche-S3_P3-F10	11/7/23 23:43	P3-F10	Sample	0.2	0.038	8265	2.115	466.87	0.0307	114	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	h2o_blank_13.d	h2o_blank_13	11/7/23 22:31	P1-B1	Blank	0.2	0.043	773	2.115	40.13	0.0016	97	1e-04	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	h2o_blank_17.d	h2o_blank_17	11/8/23 0:42	P1-B1	Blank	0.2	0.037	616	2.115	6.61	0.001	129	1e-04	0.16	No	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0.042	345214	2.115	22821.98	1.3357	108	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-A8.d	Blasche-S3_P3-A8	11/7/23 21:04	P3-A8	Sample	0.2	0.037	4183	2.115	63.82	0.0149	75	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0.041	337250	2.115	850.63	1.3049	76	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-G9.d	Blasche-S3_P3-G9	11/7/23 20:04	P3-G9	Sample	0.2	0.036	14593	2.115	127.97	0.0552	60	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	h2o_blank_5.d	h2o_blank_5	11/7/23 18:13	P1-B1	Blank	0.2	0.036	126	2.115	2.12	0	33	1e-04	0.16	No	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	h2o_blank_9.d	h2o_blank_9	11/7/23 20:24	P1-B1	Blank	0.2	0.064	106	2.115	0.81	0	65	1e-04	0.16	No	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-G2.d	Blasche-S3_P3-G2	11/7/23 20:12	P3-G2	Sample	0.2	0.037	12383	2.115	699.83	0.0466	62	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0.042	342290	2.115	21019.44	1.3244	115	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-E1.d	Blasche-S3_P3-E1	11/7/23 23:51	P3-E1	Sample	0.2	0.038	7791	2.115	61.2	0.0288	116	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-D1.d	Blasche-S3_P3-D1	11/7/23 20:44	P3-D1	Sample	0.2	0.036	5088	2.115	92.49	0.0184	70	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-B4.d	Blasche-S3_P3-B4	11/7/23 23:59	P3-B4	Sample	0.2	0.036	4359	2.115	54.56	0.0155	118	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-C4.d	Blasche-S3_P3-C4	11/8/23 0:03	P3-C4	Sample	0.2	0.038	6273	2.115	38.49	0.0229	119	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-F8.d	Blasche-S3_P3-F8	11/8/23 0:07	P3-F8	Sample	0.2	0.037	7735	2.115	108.12	0.0286	120	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-H2.d	Blasche-S3_P3-H2	11/7/23 21:00	P3-H2	Sample	0.2	0.037	14378	2.115	325.37	0.0543	74	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0.041	340409	2.115	379.66	1.3171	58	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-D9.d	Blasche-S3_P3-D9	11/7/23 23:11	P3-D9	Sample	0.2	0.038	6369	2.115	38.31	0.0233	106	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-G5.d	Blasche-S3_P3-G5	11/7/23 16:57	P3-G5	Sample	0.2	0.037	12474	2.115	988.56	0.047	14	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-D10.d	Blasche-S3_P3-D10	11/7/23 17:01	P3-D10	Sample	0.2	0.036	5702	2.115	64.48	0.0207	15	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-C1.d	Blasche-S3_P3-C1	11/7/23 17:05	P3-C1	Sample	0.2	0.037	6200	2.115	361.86	0.0227	16	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-F12.d	Blasche-S3_P3-F12	11/7/23 17:09	P3-F12	Sample	0.2	0.036	7207	2.115	38.67	0.0266	17	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-A9.d	Blasche-S3_P3-A9	11/7/23 20:20	P3-A9	Sample	0.2	0.037	4125	2.115	144.78	0.0146	64	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0.042	350293	2.115	718.05	1.3554	66	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	4	std4_17.d	std4_17	11/8/23 0:58	P1-A5	Cal	1	0.039	52927	2.115	215.52	0.2037	133	0.16	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-F7.d	Blasche-S3_P3-F7	11/7/23 20:48	P3-F7	Sample	0.2	0.036	7185	2.115	44.94	0.0265	71	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-F3.d	Blasche-S3_P3-F3	11/7/23 20:52	P3-F3	Sample	0.2	0.038	8317	2.115	84.85	0.0309	72	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-D11.d	Blasche-S3_P3-D11	11/7/23 20:56	P3-D11	Sample	0.2	0.036	5831	2.115	32.43	0.0212	73	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-E11.d	Blasche-S3_P3-E11	11/7/23 19:52	P3-E11	Sample	0.2	0.036	6906	2.115	463.32	0.0254	57	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-B7.d	Blasche-S3_P3-B7	11/7/23 17:33	P3-B7	Sample	0.2	0.036	4614	2.115	68.4	0.0165	23	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-H12.d	Blasche-S3_P3-H12	11/7/23 17:37	P3-H12	Sample	0.2	0.036	15166	2.115	110.17	0.0574	24	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-A11.d	Blasche-S3_P3-A11	11/8/23 0:11	P3-A11	Sample	0.2	0.038	4533	2.115	578.72	0.0162	121	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-G10.d	Blasche-S3_P3-G10	11/7/23 21:12	P3-G10	Sample	0.2	0.037	14583	2.115	781.72	0.0551	77	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-B10.d	Blasche-S3_P3-B10	11/7/23 21:16	P3-B10	Sample	0.2	0.038	4076	2.115	175.31	0.0144	78	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-F2.d	Blasche-S3_P3-F2	11/7/23 21:20	P3-F2	Sample	0.2	0.036	8027	2.115	327.3	0.0297	79	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-C5.d	Blasche-S3_P3-C5	11/7/23 17:13	P3-C5	Sample	0.2	0.036	5981	2.115	45.83	0.0218	18	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-D2.d	Blasche-S3_P3-D2	11/7/23 21:24	P3-D2	Sample	0.2	0.036	5780	2.115	365.58	0.021	80	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	3	std3_13.d	std3_13	11/7/23 22:51	P1-A6	Cal	1	0.037	13169	2.115	80.64	0.0497	101	0.032	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0.041	336496	2.115	15541.98	1.302	19	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-C3.d	Blasche-S3_P3-C3	11/7/23 17:21	P3-C3	Sample	0.2	0.036	5749	2.115	120.57	0.0209	20	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-F11.d	Blasche-S3_P3-F11	11/7/23 17:25	P3-F11	Sample	0.2	0.036	7898	2.115	298.85	0.0292	21	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-D7.d	Blasche-S3_P3-D7	11/7/23 17:29	P3-D7	Sample	0.2	0.036	5416	2.115	237.88	0.0196	22	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-F9.d	Blasche-S3_P3-F9	11/7/23 19:40	P3-F9	Sample	0.2	0.036	7450	2.115	134.23	0.0275	54	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-G7.d	Blasche-S3_P3-G7	11/7/23 19:44	P3-G7	Sample	0.2	0.036	14978	2.115	461.24	0.0567	55	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-A3.d	Blasche-S3_P3-A3	11/7/23 19:48	P3-A3	Sample	0.2	0.036	4071	2.115	23.63	0.0144	56	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-E9.d	Blasche-S3_P3-E9	11/7/23 23:07	P3-E9	Sample	0.2	0.037	7079	2.115	70.29	0.0261	105	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0.042	345393	2.115	527.07	1.3364	122	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-C2.d	Blasche-S3_P3-C2	11/8/23 0:19	P3-C2	Sample	0.2	0.037	6272	2.115	83.14	0.0229	123	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-E4.d	Blasche-S3_P3-E4	11/8/23 0:23	P3-E4	Sample	0.2	0.038	7930	2.115	60.79	0.0294	124	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-D12.d	Blasche-S3_P3-D12	11/7/23 20:08	P3-D12	Sample	0.2	0.037	6059	2.115	108.88	0.0221	61	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0.041	335296	2.115	476.82	1.2973	2	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-B8.d	Blasche-S3_P3-B8	11/7/23 21:28	P3-B8	Sample	0.2	0.037	4045	2.115	49.71	0.0143	81	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	4	std4_1.d	std4_1	11/7/23 16:21	P1-A5	Cal	1	0.038	47118	2.115	77.01	0.1811	5	0.16	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	5	std5_5.d	std5_5	11/7/23 18:29	P1-A4	Cal	1	0.043	192130	2.115	775.46	0.7428	36	0.8	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	5	std5_13.d	std5_13	11/7/23 22:47	P1-A4	Cal	1	0.044	189846	2.115	2406.38	0.734	100	0.8	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	6	std6_1.d	std6_1	11/7/23 16:17	P1-A3	Cal	1	0.044	404689	2.115	3816	1.5661	4	4	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	6	std6_9.d	std6_9	11/7/23 20:36	P1-A3	Cal	1	0.045	415612	2.115	311.01	1.6084	68	4	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	6	std6_17.d	std6_17	11/8/23 0:55	P1-A3	Cal	1	0.046	434314	2.115	878.8	1.6808	132	4	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-H11.d	Blasche-S3_P3-H11	11/7/23 17:41	P3-H11	Sample	0.2	0.036	14966	2.115	721.87	0.0566	25	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	7	std7_5.d	std7_5	11/7/23 18:25	P1-A2	Cal	1	0.043	1002539	2.115	483	3.8817	35	20	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-C7.d	Blasche-S3_P3-C7	11/7/23 19:09	P3-C7	Sample	0.2	0.036	6548	2.115	37.04	0.024	46	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	8	std8_1.d	std8_1	11/7/23 16:14	P1-A1	Cal	1	0.039	1490508	2.115	792.1	5.7717	3	100	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	8	std8_17.d	std8_17	11/8/23 0:51	P1-A1	Cal	1	0.04	1492520	2.115	61444.19	5.7795	131	100	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-G11.d	Blasche-S3_P3-G11	11/7/23 17:53	P3-G11	Sample	0.2	0.037	14992	2.115	42.24	0.0567	28	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-B5.d	Blasche-S3_P3-B5	11/7/23 19:20	P3-B5	Sample	0.2	0.037	3837	2.115	80.36	0.0135	49	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-A7.d	Blasche-S3_P3-A7	11/7/23 19:24	P3-A7	Sample	0.2	0.036	4057	2.115	347.43	0.0144	50	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0.041	343176	2.115	675.54	1.3278	51	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-E5.d	Blasche-S3_P3-E5	11/7/23 19:32	P3-E5	Sample	0.2	0.037	7362	2.115	43.78	0.0272	52	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-C8.d	Blasche-S3_P3-C8	11/7/23 19:36	P3-C8	Sample	0.2	0.037	6846	2.115	60.31	0.0252	53	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-A4.d	Blasche-S3_P3-A4	11/7/23 16:45	P3-A4	Sample	0.2	0.036	3967	2.115	137.49	0.014	11	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0.04	332870	2.115	857.88	1.2879	12	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	7	std7_13.d	std7_13	11/7/23 22:43	P1-A2	Cal	1	0.044	998453	2.115	577.09	3.8659	99	20	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0.041	340352	2.115	714.88	1.3169	44	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-A2.d	Blasche-S3_P3-A2	11/7/23 19:05	P3-A2	Sample	0.2	0.036	3755	2.115	127.29	0.0132	45	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0.041	338288	2.115	635.18	1.3089	26	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-G1.d	Blasche-S3_P3-G1	11/7/23 17:49	P3-G1	Sample	0.2	0.036	12460	2.115	91.38	0.0469	27	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-B1.d	Blasche-S3_P3-B1	11/7/23 22:07	P3-B1	Sample	0.2	0.037	4751	2.115	159.44	0.0171	91	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	3	std3_5.d	std3_5	11/7/23 18:33	P1-A6	Cal	1	0.037	13384	2.115	24.61	0.0505	37	0.032	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	4	std4_9.d	std4_9	11/7/23 20:40	P1-A5	Cal	1	0.038	47409	2.115	273.81	0.1823	69	0.16	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-A10.d	Blasche-S3_P3-A10	11/7/23 18:37	P3-A10	Sample	0.2	0.037	3990	2.115	121.21	0.0141	38	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-D5.d	Blasche-S3_P3-D5	11/7/23 18:41	P3-D5	Sample	0.2	0.036	5937	2.115	55.52	0.0216	39	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-A6.d	Blasche-S3_P3-A6	11/7/23 18:45	P3-A6	Sample	0.2	0.037	4158	2.115	74.91	0.0148	40	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-H3.d	Blasche-S3_P3-H3	11/7/23 18:49	P3-H3	Sample	0.2	0.036	15026	2.115	745.32	0.0568	41	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-E8.d	Blasche-S3_P3-E8	11/7/23 18:53	P3-E8	Sample	0.2	0.036	6909	2.115	60.14	0.0254	42	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-H10.d	Blasche-S3_P3-H10	11/7/23 16:53	P3-H10	Sample	0.2	0.036	14569	2.115	109	0.0551	13	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-F6.d	Blasche-S3_P3-F6	11/7/23 23:03	P3-F6	Sample	0.2	0.037	8270	2.115	347.75	0.0307	104	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-C10.d	Blasche-S3_P3-C10	11/7/23 21:52	P3-C10	Sample	0.2	0.038	7301	2.115	170.11	0.0269	87	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-H8.d	Blasche-S3_P3-H8	11/7/23 21:59	P3-H8	Sample	0.2	0.037	14901	2.115	1130.41	0.0564	89	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0.042	341016	2.115	23942.63	1.3195	90	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-H5.d	Blasche-S3_P3-H5	11/7/23 16:34	P3-H5	Sample	0.2	0.036	13851	2.115	82.99	0.0523	8	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	8	std8_9.d	std8_9	11/7/23 20:32	P1-A1	Cal	1	0.039	1496756	2.115	919.85	5.7959	67	100	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-E10.d	Blasche-S3_P3-E10	11/7/23 16:25	P3-E10	Sample	0.2	0.037	6932	2.115	39.52	0.0255	6	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-E12.d	Blasche-S3_P3-E12	11/7/23 16:30	P3-E12	Sample	0.2	0.037	6818	2.115	87.08	0.0251	7	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-H7.d	Blasche-S3_P3-H7	11/7/23 18:57	P3-H7	Sample	0.2	0.036	15176	2.115	183.49	0.0574	43	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-E7.d	Blasche-S3_P3-E7	11/7/23 16:38	P3-E7	Sample	0.2	0.037	6419	2.115	220.74	0.0235	9	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-C6.d	Blasche-S3_P3-C6	11/7/23 16:42	P3-C6	Sample	0.2	0.036	6421	2.115	91.73	0.0235	10	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-B12.d	Blasche-S3_P3-B12	11/7/23 22:55	P3-B12	Sample	0.2	0.036	4612	2.115	67.45	0.0165	102	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-F4.d	Blasche-S3_P3-F4	11/7/23 18:05	P3-F4	Sample	0.2	0.037	8436	2.115	340.35	0.0313	31	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-H6.d	Blasche-S3_P3-H6	11/7/23 21:48	P3-H6	Sample	0.2	0.037	14402	2.115	96.6	0.0544	86	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0.042	349361	2.115	615.4	1.3518	130	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
Agmatine	0	Blasche-S3_P3-B11.d	Blasche-S3_P3-B11	11/7/23 21:55	P3-B11	Sample	0.2	0.038	4418	2.115	31.42	0.0158	88	1000	0.16	Yes	2.11492481203008	2.22067105263158	2.00917857142857
